#Source : http://linkdata.org/work/rdf1s877i
type,Jurisdiction,Charge,phone,email,address,lat,lng,update
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字野田２３１,39.292656,140.517649,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字野田２１６−１,39.29325,140.517853,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字野田２４１−２,39.293205,140.518382,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字野田２３０,39.29264,140.518302,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字築掛館２４,39.28824,140.522595,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字深間内５０,39.28693,140.521091,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字深間内５２,39.287116,140.521945,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字深間内５６−２,39.286547,140.522038,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字反見８,39.285635,140.521233,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字反見１５,39.285186,140.522705,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字村東２５,39.283694,140.523528,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字村東２３−２,39.283459,140.524569,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字車長根５８,39.290104,140.5265,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字朴田４−８,39.29056,140.527063,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字朴田１１,39.290982,140.527578,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字清水ヶ台４３,39.295033,140.531653,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字朴田１２５,39.291435,140.525344,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字朴田１５３,39.292036,140.524636,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字朴田４９−２,39.293047,140.52538,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字朴田４２,39.293611,140.525541,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字朴田１９６,39.294274,140.526504,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字朴田１８３,39.295378,140.527216,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字中山１３６,39.295872,140.525496,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字中山１２２−１,39.298726,140.524899,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字中山１０８−２,39.300253,140.524217,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字明通８,39.300572,140.526856,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字中山８９−１,39.300931,140.525028,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字中山３２−１,39.302634,140.525177,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字中山７−１,39.303128,140.526218,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字明通５７−１,39.303674,140.523181,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字中山５５,39.301709,140.521685,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字福島９−４１,39.302437,140.52115,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字福島７８,39.301635,140.520487,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字福島７３,39.302827,140.52013,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字竹原２６,39.304151,140.51931,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字竹原１１５,39.305813,140.518508,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字竹原７８−４,39.305071,140.517649,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字竹原７７−１,39.304433,140.51759,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字竹原５０,39.303528,140.517564,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字真角５−１,39.303208,140.514359,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字四ッ屋１３８,39.301184,140.513072,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字四ッ屋１３４,39.300838,140.512993,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字四ッ屋８５,39.299712,140.513292,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字四ッ屋２０３,39.301211,140.514341,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字四ッ屋９６,39.300901,140.514682,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字四ッ屋９２,39.30058,140.514501,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字四ッ屋６２,39.299183,140.513832,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字四ッ屋３８,39.298115,140.513905,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字高野６５−１,39.297151,140.514151,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字角掛６０,39.283173,140.514874,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字五十田１,39.284294,140.516033,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字五十田１,39.284504,140.515644,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字五十田１,39.284725,140.515231,2013.9.18
syoukasen,平鹿分署,上吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町上吉田字五十田１,39.283849,140.515452,2013.9.18
syoukasen,平鹿分署,中吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町中吉田字柳持３６,39.270607,140.509017,2013.9.18
syoukasen,平鹿分署,中吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町中吉田字田中２５−１,39.273246,140.511298,2013.9.18
syoukasen,平鹿分署,中吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町中吉田字客殿２３,39.277243,140.510775,2013.9.18
syoukasen,平鹿分署,中吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町中吉田字稲荷前３６−１,39.278133,140.51081,2013.9.18
syoukasen,平鹿分署,中吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町中吉田字薬師堂浦３７,39.279076,140.512922,2013.9.18
syoukasen,平鹿分署,中吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町中吉田字薬師堂浦３９,39.278975,140.513532,2013.9.18
syoukasen,平鹿分署,中吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町中吉田字薬師堂浦２１,39.278418,140.513721,2013.9.18
syoukasen,平鹿分署,中吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町中吉田字古城６１,39.284145,140.508592,2013.9.18
syoukasen,平鹿分署,中吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町中吉田字古城１１２,39.28541,140.508176,2013.9.18
syoukasen,平鹿分署,中吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町中吉田字古城１２７−１,39.286438,140.507809,2013.9.18
syoukasen,平鹿分署,中吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町中吉田字田ノ植２４,39.287879,140.506506,2013.9.18
syoukasen,平鹿分署,中吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町中吉田字田ノ植３２−１,39.288569,140.506206,2013.9.18
syoukasen,平鹿分署,中吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町中吉田字田ノ植３４−１,39.288959,140.506087,2013.9.18
syoukasen,平鹿分署,中吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町中吉田字田ノ植３７,39.289463,140.505881,2013.9.18
syoukasen,平鹿分署,中吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町中吉田字福田１２０,39.293116,140.495318,2013.9.18
syoukasen,平鹿分署,中吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町中吉田字蟹沢１６２,39.29584,140.49411,2013.9.18
syoukasen,平鹿分署,中吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町中吉田字蟹沢西２７−４,39.297452,140.493502,2013.9.18
syoukasen,平鹿分署,中吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町中吉田字蟹沢１１６,39.298907,140.4932,2013.9.18
syoukasen,平鹿分署,下吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市横手市平鹿町下吉田字街道上２３−２,39.302613,140.498268,2013.9.18
syoukasen,平鹿分署,中吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町中吉田字和村８８,39.294296,140.489719,2013.9.18
syoukasen,平鹿分署,中吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町中吉田字和村７−１,39.293502,140.48913,2013.9.18
syoukasen,平鹿分署,中吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町中吉田字狐森５５,39.294006,140.483708,2013.9.18
syoukasen,平鹿分署,中吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町中吉田字狐森１３,39.292898,140.482556,2013.9.18
syoukasen,平鹿分署,下吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町下吉田字大道５９−２,39.292175,140.499776,2013.9.18
syoukasen,平鹿分署,下吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町下吉田字福田１０５−１,39.305194,140.497417,2013.9.18
syoukasen,平鹿分署,下吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町下吉田字福田７４,39.305874,140.497206,2013.9.18
syoukasen,平鹿分署,下吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町下吉田字福田２６−２,39.307211,140.496967,2013.9.18
syoukasen,平鹿分署,下吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町下吉田字弥十郎１２２−１,39.295087,140.491566,2013.9.18
syoukasen,平鹿分署,下吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町下吉田字高口狐森９９,39.296122,140.482349,2013.9.18
syoukasen,平鹿分署,下吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町下吉田字高口６０,39.298163,140.481925,2013.9.18
syoukasen,平鹿分署,下吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町下吉田字高口７０−１,39.297503,140.481116,2013.9.18
syoukasen,平鹿分署,下吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町下吉田字高口４６,39.299051,140.481366,2013.9.18
syoukasen,平鹿分署,下吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町下吉田字高口東５０,39.299349,140.482063,2013.9.18
syoukasen,平鹿分署,下吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町下吉田字下村１１０,39.300821,140.488143,2013.9.18
syoukasen,平鹿分署,下吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町下吉田字下村１８９−１,39.301676,140.488612,2013.9.18
syoukasen,平鹿分署,下吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町下吉田字吉田１００,39.301905,140.490099,2013.9.18
syoukasen,平鹿分署,下吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町下吉田字吉田７１,39.301187,140.491251,2013.9.18
syoukasen,平鹿分署,下吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町下吉田字吉田９３,39.300495,140.49104,2013.9.18
syoukasen,平鹿分署,下吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町下吉田字七日市４７,39.305375,140.489447,2013.9.18
syoukasen,平鹿分署,下吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町下吉田字田村堰東６７,39.307996,140.483622,2013.9.18
syoukasen,平鹿分署,下吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町下吉田字桑谷地８１,39.308092,140.481831,2013.9.18
syoukasen,平鹿分署,下吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町下吉田字桑ノ木３４,39.308979,140.480339,2013.9.18
syoukasen,平鹿分署,下吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町下吉田字上大谷地７２,39.309626,140.478406,2013.9.18
syoukasen,平鹿分署,下吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町下吉田字桑ノ木６９−１,39.309508,140.482002,2013.9.18
syoukasen,平鹿分署,下吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町下吉田字桑ノ木１０９−１,39.310472,140.482709,2013.9.18
syoukasen,平鹿分署,下吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町下吉田字石川原２０−３,39.312416,140.479557,2013.9.18
syoukasen,平鹿分署,下吉田地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町下吉田字石川原１２,39.314428,140.478122,2013.9.18
syoukasen,平鹿分署,醍醐地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町醍醐字宿尻１８,39.254166,140.52286,2013.9.18
syoukasen,平鹿分署,醍醐地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町醍醐字下醍醐３９,39.252565,140.523344,2013.9.18
syoukasen,平鹿分署,醍醐地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町醍醐字下醍醐１５−３,39.251277,140.523356,2013.9.18
syoukasen,平鹿分署,醍醐地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町醍醐字掵下４９−７,39.249991,140.523621,2013.9.18
syoukasen,平鹿分署,醍醐地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町醍醐字上醍醐４３,39.251617,140.528257,2013.9.18
syoukasen,平鹿分署,醍醐地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町醍醐字上醍醐４３,39.251617,140.528257,2013.9.18
syoukasen,平鹿分署,醍醐地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町醍醐字上醍醐４３,39.251617,140.528257,2013.9.18
syoukasen,平鹿分署,醍醐地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町醍醐字上醍醐４３,39.251617,140.528257,2013.9.18
syoukasen,平鹿分署,醍醐地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町醍醐字上醍醐６５−２,39.252526,140.530738,2013.9.18
syoukasen,平鹿分署,醍醐地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町醍醐字大橋２９,39.252067,140.53264,2013.9.18
syoukasen,平鹿分署,醍醐地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町醍醐字四ッ屋４１−９,39.253322,140.533675,2013.9.18
syoukasen,平鹿分署,醍醐地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町醍醐字四ッ屋３１−２,39.251426,140.534881,2013.9.18
syoukasen,平鹿分署,醍醐地区,0182-24-1119,shoubou-hiraka@city.yokote.lg.jp,横手市平鹿町醍醐字下油川７６−１,39.248892,140.535033,2013.9.18
